hour,lat,long,base,MedianIncomeByPlaceofBirth,MedianIncome,TotalPopulation,AvgPopulation,Population5M,Population45M,Population4M,Population35M,Population3M,UserGroup
57,40.8826,-73.857,B02598,22290.0,39821.0,4743.0,4505.0,1881270.0,1667843.0,1393549.0,1125828.0,893764.0,0
5,40.6238,-74.0358,B02682,63750.0,104890.0,2369.0,2449.0,1522479.0,1213376.0,969314.0,794384.0,637485.0,1
1,40.7599,-73.9606,B02682,81705.0,134943.0,4655.0,4458.0,3233398.0,2762219.0,2241076.0,1766232.0,1417061.0,1
6,40.8593,-73.8855,B02682,4099.0,27440.0,3939.0,3994.0,2175259.0,1986044.0,1810056.0,1633177.0,1410379.0,0
39,40.6639,-73.9405,B02682,21986.0,42438.0,4046.0,4058.0,2953437.0,2588733.0,2245707.0,1894560.0,1515335.0,0
59,40.6415,-73.978,B02617,22716.0,47981.0,3355.0,3300.0,2493999.0,2187565.0,1936517.0,1690478.0,1370107.0,0
59,40.7911,-73.1933,B02598,23509.0,55824.0,5245.0,5400.0,339521.0,292713.0,256848.0,227520.0,172454.0,0
56,40.6872,-73.9747,B02598,66496.0,118565.0,3512.0,3171.0,2910011.0,2463742.0,2101179.0,1719349.0,1294539.0,1
21,40.7432,-73.8851,B02617,21804.0,35063.0,6384.0,6130.0,2789544.0,2232920.0,1636524.0,1234650.0,993728.0,0
14,41.0823,-73.8634,B02598,21322.0,42536.0,7144.0,7156.0,184552.0,156434.0,114534.0,94961.0,73493.0,0
25,40.7125,-73.8965,B02617,30767.0,77377.0,6241.0,5960.0,3081583.0,2525849.0,2147849.0,1711468.0,1313343.0,1
40,40.7792,-73.7786,B02598,44583.0,68750.0,6809.0,6948.0,1068402.0,785699.0,585165.0,503703.0,392896.0,1
38,40.6967,-73.8443,B02682,33649.0,80677.0,2476.0,2503.0,2329430.0,1965818.0,1622998.0,1226069.0,959090.0,1
31,40.6476,-73.8911,B02617,31761.0,69542.0,2207.0,2143.0,2218765.0,1837035.0,1471584.0,1120474.0,827602.0,1
13,40.8454,-73.8882,B02617,19493.0,26667.0,4308.0,4212.0,2278706.0,2094572.0,1887578.0,1714553.0,1463554.0,0
15,40.7538,-73.7566,B02598,27048.0,65204.0,4625.0,4733.0,1155750.0,972448.0,823964.0,654786.0,465759.0,1
27,41.22,-73.7237,B02598,37970.0,98098.0,6703.0,6715.0,95169.0,89614.0,68136.0,63372.0,63372.0,1
10,40.6164,-73.9894,B02617,19302.0,49236.0,3338.0,3166.0,1906425.0,1706326.0,1470352.0,1316128.0,1193760.0,0
52,40.755,-73.7953,B02598,35677.0,81518.0,1390.0,1255.0,1683904.0,1409167.0,1126831.0,864609.0,600822.0,1
13,40.7846,-73.9522,B02598,100785.0,152784.0,5598.0,5811.0,3069156.0,2584044.0,2159549.0,1740235.0,1365758.0,1
10,40.732,-73.8529,B02617,26634.0,50744.0,4334.0,4531.0,2378568.0,2031633.0,1695302.0,1382192.0,1066832.0,0
15,40.7606,-73.7871,B02598,35756.0,63950.0,1581.0,1571.0,1501250.0,1229354.0,979382.0,717062.0,494969.0,0
42,40.7342,-73.446,B02682,48083.0,94028.0,4131.0,3996.0,507306.0,414019.0,327240.0,276132.0,206568.0,1
38,40.6028,-73.9533,B02617,27211.0,54926.0,2331.0,2359.0,1790060.0,1598886.0,1378637.0,1168922.0,970172.0,0
28,40.8289,-73.8518,B02617,20132.0,40129.0,7035.0,6535.0,2163685.0,1806400.0,1405653.0,1208792.0,860870.0,0
23,41.1352,-73.8595,B02617,63721.0,236250.0,4196.0,4316.0,176282.0,157239.0,131012.0,87677.0,53887.0,1
55,40.7242,-73.9414,B02598,45938.0,92768.0,3998.0,3877.0,3416217.0,2918367.0,2435655.0,1948552.0,1408118.0,1
38,40.7432,-73.9862,B02617,85243.0,124321.0,3220.0,2983.0,2888746.0,2483737.0,2075563.0,1679438.0,1266892.0,1
55,40.7925,-73.9753,B02617,44100.0,75411.0,9115.0,9521.0,2706006.0,2342195.0,1960608.0,1577119.0,1248293.0,1
20,40.8477,-73.8192,B02598,40030.0,74063.0,3460.0,3578.0,1476139.0,1159646.0,874725.0,638852.0,476086.0,1
43,40.7189,-73.9871,B02617,20111.0,29890.0,2857.0,2902.0,2963449.0,2472651.0,1909957.0,1481978.0,1179103.0,0
28,40.6061,-73.9795,B02617,20625.0,48015.0,4373.0,4231.0,1752182.0,1535099.0,1352421.0,1248056.0,1084970.0,0
3,41.037,-73.7649,B02512,47341.0,95946.0,5592.0,5202.0,255940.0,221412.0,180395.0,155591.0,138753.0,1
11,40.8539,-73.8994,B02682,13490.0,27625.0,5360.0,5027.0,2345843.0,2130959.0,1913182.0,1703878.0,1477370.0,0
41,40.7091,-73.96,B02682,19256.0,35568.0,3423.0,3392.0,3233355.0,2658884.0,2158941.0,1776255.0,1435734.0,0
19,40.7422,-73.8294,B02617,24416.0,59609.0,3475.0,3531.0,2031627.0,1722427.0,1444065.0,1196757.0,945881.0,0
2,40.8336,-73.8978,B02598,19049.0,33525.0,5086.0,5172.0,2671577.0,2327558.0,1987560.0,1761564.0,1480184.0,0
49,40.7088,-73.7627,B02682,30211.0,92583.0,1431.0,1246.0,1551032.0,1292525.0,1098783.0,887816.0,731910.0,1
19,40.7193,-73.1871,B02617,45421.0,115727.0,7073.0,7298.0,233727.0,199185.0,164744.0,137924.0,113713.0,1
49,40.8348,-73.9037,B02682,12527.0,21436.0,7637.0,7152.0,2651528.0,2346785.0,2001218.0,1761531.0,1531594.0,0
28,40.6292,-73.9991,B02682,20931.0,41442.0,3702.0,3510.0,2076182.0,1857139.0,1589941.0,1296274.0,1062572.0,0
30,40.6417,-73.9586,B02617,25962.0,55577.0,4235.0,4262.0,2624049.0,2409805.0,2163405.0,1867113.0,1462616.0,0
31,40.8046,-73.9553,B02598,40460.0,69306.0,4454.0,4378.0,2847037.0,2435331.0,2065186.0,1782598.0,1427940.0,1
48,40.8332,-73.8763,B02617,12802.0,24152.0,7268.0,7386.0,2362704.0,2070401.0,1840692.0,1644853.0,1223298.0,0
54,40.669,-73.9865,B02598,58243.0,120580.0,3520.0,3621.0,2829672.0,2470832.0,2047731.0,1634891.0,1242547.0,1
32,40.809,-73.2987,B02598,50468.0,158625.0,4596.0,4661.0,372033.0,278186.0,220390.0,184586.0,135114.0,1
25,40.6121,-73.9846,B02617,18385.0,41375.0,4888.0,4242.0,1884803.0,1665053.0,1449635.0,1288172.0,1150997.0,0
16,40.6684,-73.9557,B02598,35208.0,66419.0,3665.0,3823.0,2997881.0,2656130.0,2295375.0,1899920.0,1498851.0,1
28,40.7187,-73.7556,B02682,32440.0,83101.0,3296.0,3254.0,1438037.0,1256075.0,1015212.0,838081.0,641279.0,1
12,40.6524,-73.8702,B02598,36979.0,58618.0,1724.0,1348.0,1913930.0,1529350.0,1171310.0,852152.0,620311.0,0
24,40.6293,-73.9241,B02682,29957.0,55156.0,4065.0,4107.0,2450187.0,2094191.0,1781251.0,1384311.0,1092513.0,0
42,40.8103,-73.1733,B02598,35377.0,90966.0,3352.0,3349.0,370618.0,276667.0,221380.0,176760.0,121190.0,1
42,40.8051,-73.9186,B02617,12783.0,17383.0,2958.0,3034.0,3115997.0,2757826.0,2316855.0,1875167.0,1453820.0,0
19,40.6284,-73.9414,B02598,28984.0,60913.0,4122.0,4152.0,2374962.0,2122207.0,1872966.0,1586675.0,1184650.0,0
15,40.7685,-73.9248,B02617,46324.0,72302.0,3539.0,3813.0,3336536.0,2724208.0,2123181.0,1714325.0,1293794.0,1
20,40.737,-73.8519,B02617,25982.0,45708.0,4260.0,4120.0,2271873.0,1949792.0,1608141.0,1288801.0,1000323.0,0
42,40.719,-73.9497,B02598,78500.0,133500.0,2024.0,1626.0,3339982.0,2830631.0,2346216.0,1901341.0,1431513.0,1
59,40.7947,-73.9402,B02617,17880.0,34516.0,7896.0,8306.0,3149697.0,2639328.0,2198741.0,1766261.0,1403463.0,0
9,40.6602,-73.9838,B02598,47188.0,82732.0,4739.0,4682.0,2821714.0,2492608.0,2124253.0,1682079.0,1303176.0,1
15,40.831,-73.9202,B02617,19690.0,35593.0,6247.0,5851.0,2770683.0,2377408.0,2101186.0,1779356.0,1514436.0,0
32,40.5937,-73.7532,B02617,23136.0,34836.0,5462.0,5573.0,274020.0,229326.0,195062.0,165662.0,153904.0,0
44,40.8773,-73.866,B02598,21569.0,36781.0,5225.0,4816.0,1941440.0,1784501.0,1532486.0,1251689.0,994037.0,0
43,40.7269,-73.8498,B02617,51819.0,84195.0,5677.0,5370.0,2408349.0,2035300.0,1715549.0,1403845.0,1127319.0,1
48,40.7511,-73.652,B02617,43062.0,102292.0,5059.0,5122.0,657193.0,539458.0,425262.0,346734.0,244409.0,1
27,40.7912,-73.644,B02512,40383.0,89420.0,4189.0,4243.0,414127.0,341100.0,259714.0,199228.0,147722.0,1
36,40.6714,-73.8615,B02617,27074.0,35993.0,9566.0,8851.0,2240131.0,1833060.0,1466926.0,1139338.0,813583.0,0
19,40.5869,-73.666,B02617,49066.0,96250.0,5723.0,5691.0,264786.0,228508.0,158219.0,87486.0,74766.0,1
46,40.6028,-74.0687,B02617,46875.0,95588.0,3467.0,3395.0,961413.0,790232.0,562774.0,383835.0,264023.0,1
43,40.5922,-73.9383,B02617,32806.0,53295.0,2505.0,2526.0,1469391.0,1250657.0,1013735.0,822217.0,619697.0,0
45,40.8464,-73.9097,B02598,17387.0,31368.0,5702.0,5733.0,2498356.0,2205406.0,1946100.0,1720443.0,1499940.0,0
27,40.8205,-73.9579,B02682,16259.0,26007.0,3405.0,3426.0,2619206.0,2350470.0,2003691.0,1675602.0,1305359.0,0
40,40.6439,-73.8887,B02598,36776.0,83542.0,1810.0,1710.0,2129402.0,1771201.0,1369874.0,985665.0,759597.0,1
28,40.675,-73.8018,B02617,24531.0,54330.0,2538.0,2602.0,1422347.0,1191080.0,1008142.0,809161.0,646476.0,0
59,40.728,-73.8093,B02617,22998.0,48583.0,3260.0,3207.0,1977421.0,1779044.0,1486827.0,1199021.0,907922.0,0
11,40.8709,-73.8895,B02598,18217.0,33419.0,7050.0,6823.0,2146525.0,1966950.0,1786193.0,1588164.0,1307730.0,0
38,40.7292,-73.862,B02598,26488.0,47951.0,3012.0,3060.0,2533794.0,2134154.0,1767778.0,1409582.0,1068273.0,0
58,40.6712,-73.9413,B02617,22800.0,37239.0,4829.0,4788.0,2973904.0,2597373.0,2223143.0,1895892.0,1518028.0,0
48,40.6804,-73.8448,B02598,27825.0,65172.0,5710.0,5200.0,2164945.0,1720593.0,1412927.0,1080080.0,768737.0,1
11,40.6779,-73.5032,B02617,53043.0,142240.0,7029.0,7175.0,518908.0,448062.0,386133.0,305603.0,242232.0,1
42,40.7312,-73.6997,B02682,51272.0,106550.0,2584.0,2585.0,981583.0,789792.0,634311.0,488697.0,388911.0,1
33,40.7972,-73.962,B02598,14496.0,26529.0,12236.0,12939.0,2834748.0,2426641.0,2006221.0,1684975.0,1373191.0,0
13,40.7423,-73.8571,B02598,22085.0,42833.0,4281.0,4357.0,2245948.0,1880404.0,1573646.0,1249190.0,970964.0,0
4,40.7719,-73.894,B02598,32943.0,63214.0,6271.0,5973.0,3033540.0,2422547.0,1838097.0,1390304.0,971866.0,0
19,40.8649,-73.824,B02617,33310.0,59105.0,9613.0,9875.0,1493244.0,1266558.0,1021732.0,799400.0,567387.0,0
38,40.6736,-73.9584,B02598,36006.0,60219.0,4035.0,3906.0,3018270.0,2627405.0,2293527.0,1872691.0,1503175.0,0
1,40.7387,-73.9832,B02598,68722.0,106179.0,7961.0,7929.0,3011025.0,2608423.0,2142369.0,1701620.0,1228575.0,1
33,40.7289,-73.8718,B02617,27758.0,48977.0,3928.0,3727.0,2693905.0,2262761.0,1838248.0,1456763.0,1081957.0,0
11,40.7408,-73.1689,B02617,57981.0,117443.0,1441.0,1474.0,181349.0,147620.0,111794.0,92007.0,71623.0,1
6,40.7141,-73.9896,B02598,11753.0,19778.0,10890.0,10765.0,2945482.0,2391762.0,1808412.0,1461264.0,1178595.0,0
7,40.7131,-73.8757,B02617,36951.0,80774.0,2862.0,2733.0,2766494.0,2427870.0,1960342.0,1556547.0,1201224.0,1
33,40.6866,-73.5869,B02617,28889.0,95179.0,3969.0,4237.0,607209.0,558847.0,454050.0,388353.0,332360.0,1
32,40.6169,-74.1208,B02598,62917.0,87174.0,3411.0,3410.0,607522.0,488187.0,417267.0,363039.0,330910.0,1
42,40.6696,-73.8824,B02682,27925.0,51852.0,3394.0,3013.0,2481385.0,2030634.0,1635849.0,1270300.0,1005134.0,0
19,40.7573,-73.972,B02617,88384.0,106705.0,1771.0,1776.0,3049594.0,2579987.0,2184886.0,1864798.0,1451673.0,1
34,40.7538,-73.8041,B02617,25564.0,44444.0,3314.0,3333.0,1705864.0,1415050.0,1149178.0,907924.0,642664.0,0
39,40.6179,-73.9604,B02617,25253.0,41920.0,3104.0,3298.0,2095810.0,1909471.0,1729690.0,1518575.0,1233056.0,0
1,40.7068,-74.0087,B02617,80240.0,134926.0,8881.0,9008.0,2628897.0,2147410.0,1682984.0,1299720.0,1024939.0,1
17,40.621,-73.756,B02598,26322.0,66009.0,5447.0,5114.0,539580.0,429775.0,344660.0,249829.0,197154.0,1
8,40.7754,-73.9503,B02617,65020.0,105867.0,16147.0,15234.0,3216533.0,2680987.0,2227466.0,1758174.0,1321178.0,1
57,40.6826,-73.986,B02598,20169.0,34719.0,4830.0,4943.0,2845005.0,2403022.0,2060953.0,1655342.0,1236272.0,0
5,40.6741,-73.9805,B02617,85772.0,156467.0,4462.0,4657.0,2905065.0,2513042.0,2149984.0,1740981.0,1328464.0,1
36,40.7588,-73.4845,B02682,52076.0,134779.0,5366.0,5221.0,428262.0,341929.0,287028.0,259050.0,192268.0,1
30,40.7782,-73.9858,B02617,82992.0,109827.0,9882.0,9798.0,2611112.0,2250736.0,1909581.0,1606740.0,1307366.0,1
43,40.6951,-73.8395,B02598,28886.0,70179.0,2889.0,2798.0,2216197.0,1860838.0,1481913.0,1129416.0,883310.0,1
56,40.7504,-73.9796,B02617,101833.0,131769.0,3321.0,3258.0,2941485.0,2500361.0,2150309.0,1786269.0,1420037.0,1
3,40.6022,-73.9639,B02617,16815.0,46797.0,2357.0,2532.0,1748623.0,1549994.0,1375958.0,1174317.0,982285.0,0
30,40.7633,-73.9672,B02617,93977.0,155353.0,1910.0,2126.0,3043372.0,2572691.0,2191227.0,1834666.0,1451649.0,1
11,40.6546,-73.9596,B02617,24615.0,45377.0,4639.0,4870.0,2851899.0,2577933.0,2311484.0,1905601.0,1504614.0,0
54,40.6623,-73.6995,B02598,46382.0,104722.0,7146.0,7205.0,894687.0,731664.0,588192.0,494510.0,381121.0,1
16,40.9093,-73.8189,B02598,34091.0,65375.0,4775.0,4802.0,1087461.0,881164.0,678255.0,560666.0,439760.0,1
4,40.7599,-73.7412,B02598,52899.0,114423.0,3190.0,3123.0,1021975.0,851496.0,636185.0,468286.0,359352.0,1
53,40.6581,-73.4331,B02617,57817.0,138036.0,4129.0,4055.0,283280.0,236215.0,179756.0,144298.0,108665.0,1
26,40.6906,-73.7795,B02617,17667.0,31850.0,2046.0,1907.0,1528310.0,1236831.0,1058732.0,910976.0,732167.0,0
14,41.1282,-73.9678,B02598,54742.0,143125.0,5046.0,5007.0,253296.0,194154.0,165637.0,126006.0,105847.0,1
37,40.8475,-73.9355,B02682,21056.0,30961.0,9255.0,9033.0,2457388.0,2161143.0,1886447.0,1602306.0,1338563.0,0
45,40.6403,-74.0114,B02598,16928.0,40938.0,6459.0,6642.0,2183281.0,1823436.0,1485117.0,1203108.0,899743.0,0
58,40.7726,-73.5151,B02617,37804.0,114821.0,4306.0,4192.0,360411.0,315517.0,284554.0,237162.0,200300.0,1
12,40.7579,-73.823,B02598,21059.0,37692.0,5346.0,5532.0,1808401.0,1476834.0,1200714.0,1027076.0,797615.0,0
52,40.8257,-73.8809,B02598,15114.0,17454.0,2151.0,2368.0,2663294.0,2273275.0,1961677.0,1644049.0,1213892.0,0
18,40.5547,-74.1322,B02598,43865.0,83262.0,4682.0,4579.0,429620.0,369941.0,329061.0,238960.0,221574.0,1
2,40.7791,-73.9527,B02617,74883.0,95227.0,7330.0,7731.0,3152532.0,2659868.0,2158731.0,1738798.0,1369826.0,1
18,40.7209,-73.9937,B02598,28839.0,65223.0,7895.0,7991.0,2894604.0,2360458.0,1889551.0,1440029.0,1164286.0,1
11,40.6397,-73.9652,B02682,29907.0,59146.0,4684.0,4636.0,2507813.0,2296922.0,2069416.0,1790291.0,1464344.0,0
28,40.7946,-73.9664,B02617,75556.0,116382.0,5135.0,5259.0,2840082.0,2449449.0,2011306.0,1646600.0,1371441.0,1
30,40.6275,-73.9627,B02682,22583.0,39511.0,3736.0,3777.0,2274379.0,2091971.0,1881497.0,1657906.0,1393312.0,0
13,40.7414,-73.4817,B02598,41348.0,108553.0,4356.0,4191.0,484936.0,402526.0,343803.0,285950.0,202040.0,1
15,41.039,-73.7477,B02617,38715.0,89978.0,5187.0,5196.0,258271.0,221194.0,169756.0,151162.0,129801.0,1
28,40.6029,-73.9778,B02598,28309.0,73445.0,3499.0,3391.0,1654827.0,1468316.0,1309716.0,1184910.0,984227.0,1
48,40.8507,-73.9103,B02617,14347.0,27823.0,5438.0,5213.0,2479460.0,2202319.0,1943881.0,1708067.0,1482092.0,0
42,40.8499,-73.0588,B02682,40553.0,119708.0,6231.0,6361.0,352140.0,306508.0,249334.0,210812.0,159176.0,1
17,40.9905,-73.671,B02617,24722.0,52070.0,4424.0,4146.0,162509.0,158121.0,132260.0,109073.0,102421.0,0
28,40.6041,-74.0881,B02617,37088.0,67361.0,4105.0,3863.0,834831.0,637677.0,473053.0,366832.0,279016.0,1
3,40.6937,-73.7433,B02617,30270.0,79653.0,1728.0,1591.0,1245367.0,1098049.0,912423.0,753882.0,584823.0,1
7,40.7222,-73.9832,B02617,56642.0,90703.0,1947.0,1937.0,3012246.0,2537165.0,2035071.0,1553569.0,1217244.0,1
21,40.6966,-73.8135,B02512,20733.0,56522.0,3037.0,3067.0,1935958.0,1537576.0,1232149.0,979666.0,817157.0,0
17,40.7776,-73.9215,B02598,51250.0,87034.0,3561.0,3593.0,3296571.0,2628554.0,2138133.0,1706788.0,1326039.0,1
20,40.645,-73.5294,B02598,48867.0,132275.0,5381.0,5216.0,446123.0,388071.0,324406.0,260756.0,193082.0,1
18,40.7268,-73.8939,B02598,28626.0,67500.0,2879.0,2669.0,3067365.0,2522187.0,1960274.0,1440464.0,1091367.0,1
40,40.7675,-73.9926,B02617,46746.0,64654.0,7924.0,7000.0,2549886.0,2235935.0,1931847.0,1596629.0,1331811.0,0
9,40.6342,-74.0001,B02598,19647.0,42400.0,4533.0,4583.0,2165557.0,1906939.0,1610531.0,1294253.0,1054414.0,0
38,40.8209,-73.8925,B02617,16157.0,24821.0,3373.0,3323.0,2957660.0,2585862.0,2123782.0,1697115.0,1328600.0,0
8,40.6933,-73.8177,B02617,25596.0,61815.0,2637.0,2521.0,2018238.0,1577637.0,1259856.0,984420.0,815450.0,0
41,40.6072,-73.9625,B02598,23526.0,34450.0,2598.0,2713.0,1797886.0,1621788.0,1450410.0,1238991.0,1031115.0,0
37,40.7401,-73.8817,B02617,26957.0,64737.0,4369.0,4620.0,2841045.0,2258618.0,1693429.0,1291442.0,991356.0,0
15,40.6192,-73.9371,B02617,29911.0,78103.0,2240.0,2110.0,2134966.0,1880398.0,1618462.0,1339321.0,1059114.0,1
44,40.8688,-73.1284,B02598,41108.0,101736.0,4207.0,4260.0,302473.0,279207.0,227737.0,190459.0,140124.0,1
54,40.6672,-73.8995,B02617,11043.0,19191.0,3163.0,3182.0,2599853.0,2170949.0,1786358.0,1503071.0,1191464.0,0
20,40.7468,-73.7118,B02617,37124.0,109697.0,4199.0,3866.0,961609.0,781309.0,630612.0,489872.0,388889.0,1
35,40.6682,-73.8703,B02598,14551.0,20099.0,4299.0,4157.0,2330396.0,1916032.0,1504819.0,1180703.0,910052.0,0
42,40.8289,-73.4482,B02598,51943.0,124167.0,5349.0,5163.0,256882.0,222384.0,183077.0,166931.0,118822.0,1
18,40.5946,-74.1066,B02617,41071.0,118000.0,3038.0,3196.0,513343.0,465710.0,402044.0,358131.0,312250.0,1
14,40.7546,-73.8537,B02617,22435.0,52378.0,4014.0,4173.0,2133068.0,1722433.0,1430991.0,1171142.0,913737.0,0
27,40.6917,-73.7448,B02598,36813.0,83750.0,1351.0,1354.0,1254114.0,1079112.0,904746.0,713513.0,563587.0,1
55,40.9135,-73.8777,B02598,42847.0,72361.0,1800.0,1877.0,1320907.0,1110789.0,916541.0,709676.0,542890.0,1
28,40.5978,-74.0843,B02682,25826.0,50750.0,3501.0,3381.0,870966.0,663479.0,476953.0,339066.0,243500.0,0
18,40.6937,-73.8533,B02617,24698.0,64535.0,3903.0,3810.0,2477785.0,2084505.0,1683372.0,1335291.0,994248.0,0
25,40.6315,-73.9783,B02598,18222.0,41719.0,4455.0,4491.0,2363037.0,2077032.0,1875163.0,1601954.0,1361446.0,0
1,40.7479,-73.3381,B02598,34577.0,91786.0,4811.0,4824.0,376977.0,316849.0,279152.0,233894.0,164527.0,1
54,40.7844,-73.9738,B02598,71841.0,114408.0,8553.0,8505.0,2830977.0,2431963.0,2021925.0,1633586.0,1348950.0,1
22,40.6838,-73.8478,B02617,24202.0,73281.0,2681.0,2520.0,2238124.0,1818918.0,1450257.0,1152507.0,829392.0,1
39,40.7446,-73.8862,B02598,25081.0,44656.0,5768.0,6229.0,2898240.0,2252812.0,1704247.0,1238335.0,966991.0,0
48,40.7013,-73.6998,B02617,31788.0,86944.0,5569.0,5665.0,1054345.0,902117.0,733948.0,585528.0,462050.0,1
39,40.8678,-73.8892,B02598,19413.0,35464.0,4521.0,4698.0,2192294.0,1989067.0,1815277.0,1617121.0,1332557.0,0
22,40.8286,-73.9477,B02617,22363.0,52511.0,7265.0,7109.0,2701658.0,2358837.0,1994211.0,1615846.0,1325939.0,0
55,40.9354,-73.8883,B02617,16596.0,38162.0,3820.0,3673.0,1033577.0,814885.0,620278.0,434428.0,294779.0,0
2,40.692,-73.4434,B02598,49688.0,123110.0,3181.0,3152.0,409896.0,366000.0,323478.0,284129.0,210722.0,1
4,40.6758,-73.8189,B02617,26739.0,58707.0,6500.0,6342.0,1620359.0,1264495.0,1035433.0,829513.0,652442.0,0
7,40.8282,-73.915,B02682,14978.0,19406.0,5615.0,5320.0,2803238.0,2511984.0,2183818.0,1830549.0,1474713.0,0
10,40.6858,-73.7887,B02617,30156.0,67167.0,1745.0,1722.0,1487306.0,1228695.0,1069064.0,887168.0,715897.0,1
56,40.6399,-73.8933,B02617,31728.0,66375.0,2280.0,2261.0,2174534.0,1762626.0,1369495.0,1052015.0,757550.0,1
26,40.6817,-73.9452,B02617,32066.0,62125.0,3302.0,2979.0,3076493.0,2635960.0,2225415.0,1811250.0,1495879.0,0
7,40.83,-73.9471,B02598,22272.0,41953.0,7721.0,7957.0,2687080.0,2311096.0,1988659.0,1634447.0,1310774.0,0
40,40.8152,-73.6266,B02617,51755.0,123684.0,3958.0,3883.0,219742.0,176853.0,143256.0,135222.0,106065.0,1
7,40.7834,-73.5032,B02598,40123.0,116553.0,6162.0,6033.0,338459.0,291588.0,240725.0,215212.0,191459.0,1
43,40.585,-73.8103,B02617,32025.0,52545.0,6505.0,5730.0,196695.0,157994.0,146322.0,128642.0,112228.0,0
25,40.6824,-73.843,B02617,23080.0,84028.0,1764.0,1639.0,2126895.0,1696611.0,1363507.0,1049178.0,769051.0,1
36,40.7272,-73.9765,B02617,21673.0,36470.0,7304.0,7360.0,3111126.0,2652748.0,2160388.0,1636980.0,1225767.0,0
33,40.7043,-73.8801,B02682,39939.0,79813.0,2137.0,2033.0,2806780.0,2423488.0,2002415.0,1628084.0,1224213.0,1
22,40.6702,-73.9623,B02617,32134.0,42480.0,4228.0,4267.0,2996664.0,2659466.0,2304312.0,1870941.0,1517534.0,0
57,40.7085,-73.9091,B02617,28865.0,63851.0,5375.0,5142.0,3368309.0,2836486.0,2227122.0,1773775.0,1292639.0,0
14,40.7958,-73.9427,B02682,14660.0,23860.0,8147.0,7218.0,3074543.0,2619016.0,2204074.0,1784808.0,1462760.0,0
33,40.6182,-74.0291,B02617,37088.0,64118.0,3983.0,3989.0,1608349.0,1377979.0,1120253.0,886776.0,710618.0,0
15,40.6658,-73.8977,B02617,26524.0,31615.0,4000.0,4194.0,2460953.0,2067315.0,1722738.0,1426967.0,1118128.0,0
36,40.7322,-74.0017,B02682,78390.0,99671.0,5277.0,5271.0,2589073.0,2180066.0,1770157.0,1461271.0,1124760.0,1
13,40.6332,-73.9578,B02682,26151.0,67736.0,2416.0,2393.0,2429679.0,2238183.0,2027793.0,1744834.0,1464209.0,1
18,40.7596,-73.7724,B02598,43664.0,72027.0,3002.0,3150.0,1273901.0,996932.0,796162.0,652167.0,531344.0,1
57,40.8246,-73.9371,B02617,25630.0,38466.0,7133.0,6969.0,2802340.0,2494765.0,2181174.0,1784201.0,1465946.0,0
39,40.8167,-73.8651,B02617,13995.0,18370.0,9608.0,9131.0,2699942.0,2264443.0,1670095.0,1208921.0,884325.0,0
3,40.8288,-73.8258,B02598,36902.0,73622.0,2828.0,2805.0,1641590.0,1223346.0,853275.0,657471.0,498719.0,1
56,41.0235,-73.7614,B02598,44565.0,80439.0,4524.0,4907.0,339744.0,256281.0,213464.0,168277.0,149279.0,1
43,40.7598,-73.8011,B02598,23045.0,43938.0,2207.0,2312.0,1625089.0,1347874.0,1109364.0,841708.0,569730.0,0
24,40.779,-73.6498,B02598,41974.0,113889.0,5294.0,5189.0,512597.0,409740.0,319975.0,232621.0,184448.0,1
16,40.8854,-73.8503,B02682,30704.0,49306.0,3483.0,3139.0,1809616.0,1545755.0,1300714.0,1042246.0,804756.0,0
59,40.7293,-73.8595,B02598,39369.0,66715.0,5702.0,5591.0,2461343.0,2068776.0,1721704.0,1379080.0,1073300.0,1
31,40.8212,-73.9068,B02682,16888.0,26868.0,6039.0,6043.0,2981593.0,2608309.0,2217322.0,1822653.0,1437543.0,0
48,40.8372,-73.8509,B02598,25495.0,50952.0,2816.0,2896.0,2008350.0,1734998.0,1482862.0,1214451.0,936752.0,0
31,40.7488,-73.9423,B02598,76607.0,130917.0,2347.0,1850.0,3389859.0,2882400.0,2311875.0,1902258.0,1425787.0,1
37,40.8072,-73.9417,B02617,41518.0,70651.0,5566.0,5555.0,2958148.0,2496325.0,2243206.0,1846812.0,1466314.0,1
54,40.76,-73.6646,B02682,54110.0,134688.0,4127.0,4215.0,629276.0,530087.0,398837.0,322257.0,246396.0,1
25,40.7399,-73.9349,B02617,21337.0,38977.0,830.0,888.0,3347384.0,2908766.0,2431896.0,1958549.0,1412153.0,0
50,40.786,-73.9397,B02598,20349.0,32594.0,9807.0,9429.0,3194932.0,2693192.0,2198674.0,1752486.0,1388877.0,0
24,40.6138,-73.9483,B02617,33491.0,54211.0,2327.0,2360.0,1999558.0,1797850.0,1574040.0,1324917.0,1065244.0,0
10,40.6336,-73.9692,B02617,20405.0,41566.0,5300.0,5316.0,2364727.0,2136568.0,1940921.0,1697502.0,1415858.0,0
22,40.6758,-73.9081,B02617,22454.0,36708.0,1282.0,1280.0,2862456.0,2328082.0,1927478.0,1600789.0,1309635.0,0
15,40.7354,-73.5063,B02598,36932.0,97295.0,6988.0,6727.0,515161.0,450297.0,374325.0,321545.0,245507.0,1
43,40.804,-73.9665,B02598,35992.0,81054.0,8854.0,9013.0,2709078.0,2293378.0,1995987.0,1671273.0,1279015.0,1
35,40.736,-73.7464,B02617,44352.0,77857.0,4350.0,4193.0,1304640.0,1141608.0,938704.0,711924.0,518179.0,1
